uri,citation uri,label,item category,project label,published,updated,latitude,longitude,early bce/ce,late bce/ce,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),icon,Has type,Has type [URI],Consists of,Consists of [URI],License,License [URI],Spatial Coverage [dc-terms-spatial],Spatial Coverage [dc-terms-spatial] [URI],thumbnail,Temporal Coverage,Temporal Coverage [URI],Has taxonomic identifier,Has taxonomic identifier [URI],Coverage,Coverage [URI],Has type [cidoc-crm-p2-has-type],Has type [cidoc-crm-p2-has-type] [URI],Spatial Coverage,Spatial Coverage [URI],Subject,Subject [URI],Creator,Creator [URI],References,References [URI],project href,Contributor,Contributor [URI],context href,href,BFd,BFd [oc-zoo-bfd],BT,BT [oc-zoo-bt],Bd,Bd [oc-zoo-bd],Bp,Bp [oc-zoo-bp],CD,CD [oc-zoo-cd],DC,DC [oc-zoo-dc],DD,DD [oc-zoo-dd],Dd,Dd [oc-zoo-dd-2],Dl,Dl [oc-zoo-dl],Dp,Dp [oc-zoo-dp],GL,GL [oc-zoo-gl],Ld,Ld [oc-zoo-ld],Ll,Ll [oc-zoo-ll],SD,SD [oc-zoo-sd],Wikidata
http://opencontext.org/subjects/3f0140c2-35cb-4c68-99fb-f475ede760d0,https://n2t.net/ark:/28722/k2fx7q63f,Tibia-1577,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:21:24Z,50.63765,-2.0582,-400.0,-100.0,Europe,United Kingdom,Hampshire,Isle of Purbeck,Rope Lake Hole,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/01d47111-df6d-45ef-9541-287384aba5dd,https://opencontext.org/subjects/3f0140c2-35cb-4c68-99fb-f475ede760d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/6dfcd634-73a5-4da0-9254-c3565a95b14e,https://n2t.net/ark:/28722/k2834761q,Tibia-1308,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:55Z,51.140349699778675,-1.584281346295609,-100.0,50.0,Europe,United Kingdom,Hampshire,Middle Wallop,Suddern Farm,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/e980d78c-f0c2-4747-af40-739771f48d2e,https://opencontext.org/subjects/6dfcd634-73a5-4da0-9254-c3565a95b14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/0de836a5-e9cd-47ed-baa6-740e37387440,https://n2t.net/ark:/28722/k2gq7b46p,Tibia-0979,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:19Z,51.81058,-0.028749999999999998,300.0,402.0,Europe,United Kingdom,Hertfordshire,Ware,Allen and Hanbury,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/d8fc47a2-f378-474d-8626-4bc4f4c32567,https://opencontext.org/subjects/0de836a5-e9cd-47ed-baa6-740e37387440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3f49b0f7-7c5c-4472-823e-bd56a831ed46,https://n2t.net/ark:/28722/k2j395j9m,Tibia-0179,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:18:50Z,52.670420903388695,-2.647587583862284,470.0,570.0,Europe,United Kingdom,Shropshire,Wroxeter,Viroconium Comoviorum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/be72a789-153a-4ba5-a563-5c7e8c2d57ce,https://opencontext.org/subjects/3f49b0f7-7c5c-4472-823e-bd56a831ed46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/c2447dea-1b82-4fe9-a37a-4f516511170d,https://n2t.net/ark:/28722/k2nv9wc1q,Tibia-0180,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:18:50Z,52.670420903388695,-2.647587583862284,470.0,570.0,Europe,United Kingdom,Shropshire,Wroxeter,Viroconium Comoviorum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/be72a789-153a-4ba5-a563-5c7e8c2d57ce,https://opencontext.org/subjects/c2447dea-1b82-4fe9-a37a-4f516511170d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5dff8802-6b17-49eb-abf0-d576202818c9,https://n2t.net/ark:/28722/k2pv6x82f,Tibia-0188,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:18:51Z,52.670420903388695,-2.647587583862284,470.0,570.0,Europe,United Kingdom,Shropshire,Wroxeter,Viroconium Comoviorum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/be72a789-153a-4ba5-a563-5c7e8c2d57ce,https://opencontext.org/subjects/5dff8802-6b17-49eb-abf0-d576202818c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/f895044b-0176-4ac4-8ef5-41dbc50793b5,https://n2t.net/ark:/28722/k2th8xp2c,Tibia-0189,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:18:51Z,52.670420903388695,-2.647587583862284,470.0,570.0,Europe,United Kingdom,Shropshire,Wroxeter,Viroconium Comoviorum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/be72a789-153a-4ba5-a563-5c7e8c2d57ce,https://opencontext.org/subjects/f895044b-0176-4ac4-8ef5-41dbc50793b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/111c3dd5-41ce-4c4b-a543-4151ab93e14e,https://n2t.net/ark:/28722/k29s25t8s,Tibia-1303,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:54Z,51.140349699778675,-1.584281346295609,-600.0,-400.0,Europe,United Kingdom,Hampshire,Middle Wallop,Suddern Farm,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/e980d78c-f0c2-4747-af40-739771f48d2e,https://opencontext.org/subjects/111c3dd5-41ce-4c4b-a543-4151ab93e14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/d56345bc-d9a9-4e33-a662-763a9859fdd3,https://n2t.net/ark:/28722/k24q89q7n,Tibia-0285,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:19:02Z,52.670420903388695,-2.647587583862284,530.0,670.0,Europe,United Kingdom,Shropshire,Wroxeter,Viroconium Comoviorum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/be72a789-153a-4ba5-a563-5c7e8c2d57ce,https://opencontext.org/subjects/d56345bc-d9a9-4e33-a662-763a9859fdd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/da724a27-e3da-4e6f-914e-5d88ddecc4ca,https://n2t.net/ark:/28722/k2sf36c6p,Tibia-0290,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:19:02Z,52.670420903388695,-2.647587583862284,530.0,670.0,Europe,United Kingdom,Shropshire,Wroxeter,Viroconium Comoviorum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/be72a789-153a-4ba5-a563-5c7e8c2d57ce,https://opencontext.org/subjects/da724a27-e3da-4e6f-914e-5d88ddecc4ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8062d5b9-ac42-4e1a-b26b-8ea274455a18,https://n2t.net/ark:/28722/k2mp5fn8r,Tibia-0281,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:19:01Z,52.670420903388695,-2.647587583862284,530.0,670.0,Europe,United Kingdom,Shropshire,Wroxeter,Viroconium Comoviorum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/be72a789-153a-4ba5-a563-5c7e8c2d57ce,https://opencontext.org/subjects/8062d5b9-ac42-4e1a-b26b-8ea274455a18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/84c86fc3-5178-4bb9-bc24-898f9975a21e,https://n2t.net/ark:/28722/k2dz0p52g,Tibia-0973,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:19Z,51.81058,-0.028749999999999998,253.0,402.0,Europe,United Kingdom,Hertfordshire,Ware,Allen and Hanbury,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/d8fc47a2-f378-474d-8626-4bc4f4c32567,https://opencontext.org/subjects/84c86fc3-5178-4bb9-bc24-898f9975a21e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/b2738f77-76a7-497f-9ff7-560def262598,https://n2t.net/ark:/28722/k2xw4v038,Tibia-0977,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:19Z,51.81058,-0.028749999999999998,253.0,402.0,Europe,United Kingdom,Hertfordshire,Ware,Allen and Hanbury,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/d8fc47a2-f378-474d-8626-4bc4f4c32567,https://opencontext.org/subjects/b2738f77-76a7-497f-9ff7-560def262598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/b7bc24cb-c5ff-46df-aaca-22ccc7b58cf8,https://n2t.net/ark:/28722/k2vm4p316,Tibia-1265,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:50Z,51.35227073528608,-1.1013463796768819,125.0,200.0,Europe,United Kingdom,Hampshire,Silchester,Unnamed site,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/20d35c5d-f173-470c-bd54-acc33d4d7c2a,https://opencontext.org/subjects/b7bc24cb-c5ff-46df-aaca-22ccc7b58cf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/cfafd55a-3aa8-4280-aa44-c11a434b98e0,https://n2t.net/ark:/28722/k20c5cq5p,Tibia-1266,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:50Z,51.35227073528608,-1.1013463796768819,125.0,200.0,Europe,United Kingdom,Hampshire,Silchester,Unnamed site,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/20d35c5d-f173-470c-bd54-acc33d4d7c2a,https://opencontext.org/subjects/cfafd55a-3aa8-4280-aa44-c11a434b98e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1164ae97-8d26-4f6c-a4f2-c4159a51a639,https://n2t.net/ark:/28722/k2571tv5h,Tibia-0123,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:18:43Z,51.00767847553706,-1.2690954910802001,50.0,100.0,Europe,United Kingdom,Hampshire,Owslebury,Unnamed site,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/03424896-b802-4b19-94b9-6dd075811e6c,https://opencontext.org/subjects/1164ae97-8d26-4f6c-a4f2-c4159a51a639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/e2480ae4-0c3f-4654-80c0-f353edcfc59c,https://n2t.net/ark:/28722/k2w95kw2b,Tibia-0961,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:17Z,51.81058,-0.028749999999999998,0.0,100.0,Europe,United Kingdom,Hertfordshire,Ware,Allen and Hanbury,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/d8fc47a2-f378-474d-8626-4bc4f4c32567,https://opencontext.org/subjects/e2480ae4-0c3f-4654-80c0-f353edcfc59c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/cd2a46a7-dd4f-4a6d-9ae0-e54c47a999be,https://n2t.net/ark:/28722/k2mk6rd95,Tibia-1105,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:33Z,54.97691560865697,-2.0124780183586344,100.0,400.0,Europe,United Kingdom,Northumberland,Corbridge,Corstopitum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/fb02c02e-232d-4cbb-bd1c-1232d1e9b35c,https://opencontext.org/subjects/cd2a46a7-dd4f-4a6d-9ae0-e54c47a999be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/b4999d9b-5f5a-4595-8147-4dd4a282a0a9,https://n2t.net/ark:/28722/k24j0x33b,Tibia-1109,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:33Z,54.97691560865697,-2.0124780183586344,100.0,400.0,Europe,United Kingdom,Northumberland,Corbridge,Corstopitum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/fb02c02e-232d-4cbb-bd1c-1232d1e9b35c,https://opencontext.org/subjects/b4999d9b-5f5a-4595-8147-4dd4a282a0a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/bf5318f6-912a-4662-85fb-9af2f83d10e0,https://n2t.net/ark:/28722/k2ww7t52f,Tibia-1084,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:31Z,54.97691560865697,-2.0124780183586344,100.0,400.0,Europe,United Kingdom,Northumberland,Corbridge,Corstopitum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/fb02c02e-232d-4cbb-bd1c-1232d1e9b35c,https://opencontext.org/subjects/bf5318f6-912a-4662-85fb-9af2f83d10e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/e78a8fd9-42f1-4a0c-a4e8-a14b116a2f12,https://n2t.net/ark:/28722/k21n8hs5f,Tibia-1085,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:31Z,54.97691560865697,-2.0124780183586344,100.0,400.0,Europe,United Kingdom,Northumberland,Corbridge,Corstopitum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/fb02c02e-232d-4cbb-bd1c-1232d1e9b35c,https://opencontext.org/subjects/e78a8fd9-42f1-4a0c-a4e8-a14b116a2f12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/70d83e9b-dfdb-4ddd-8bfc-7571515b1953,https://n2t.net/ark:/28722/k2931810k,Tibia-1087,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:31Z,54.97691560865697,-2.0124780183586344,100.0,400.0,Europe,United Kingdom,Northumberland,Corbridge,Corstopitum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/fb02c02e-232d-4cbb-bd1c-1232d1e9b35c,https://opencontext.org/subjects/70d83e9b-dfdb-4ddd-8bfc-7571515b1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3fce028a-177b-4eef-a635-827344e8f59d,https://n2t.net/ark:/28722/k2t444774,Tibia-1091,Animal Bone,Cattle husbandry in the Iron Age and Roman Britain,2007-01-01T00:00:00Z,2022-10-25T19:20:31Z,54.97691560865697,-2.0124780183586344,100.0,400.0,Europe,United Kingdom,Northumberland,Corbridge,Corstopitum,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Bos taurus,https://www.gbif.org/species/2441022,,,,,,,,,,,,,https://opencontext.org/projects/0c2d10b9-9691-458b-991b-01602195405c,Colin Duval,http://opencontext.org/persons/e25dfa3c-28e5-49b9-a97f-26ccfa2be12a,https://opencontext.org/subjects/fb02c02e-232d-4cbb-bd1c-1232d1e9b35c,https://opencontext.org/subjects/3fce028a-177b-4eef-a635-827344e8f59d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
